timeStamp	dateFrac	isHoliday	isSunday	cnt	predSimple	predTrig	predHourDay	predHourWeek
2016-05-08 18:00:00	736092.75	0	1	14722	192403	126540	-22289	65489
2016-05-08 19:00:00	736092.791667	0	1	69991	192424	66256	-54979	61128
2016-05-08 20:00:00	736092.833333	0	1	50998	192446	10508	-90206	40313
2016-05-08 21:00:00	736092.875	0	1	38152	192467	-36902	-108893	25947
2016-05-08 22:00:00	736092.916667	0	1	23062	192489	-72744	-125759	11668
2016-05-08 23:00:00	736092.958333	0	1	11660	192511	-94572	-138077	-439
2016-05-09 00:00:00	736093.0	0	0	9854	192532	-59504	51291	-2482
2016-05-09 01:00:00	736093.041667	0	0	5768	192554	-49895	45417	-7776
2016-05-09 02:00:00	736093.083333	0	0	5888	192575	-25004	44943	-8667
2016-05-09 03:00:00	736093.125	0	0	19727	192597	13473	51155	-200
2016-05-09 04:00:00	736093.166667	0	0	39987	192618	62917	65376	15590
2016-05-09 05:00:00	736093.208333	0	0	59583	192640	119960	97394	51871
2016-05-09 06:00:00	736093.25	0	0	224209	192662	180715	227135	210072
2016-05-09 07:00:00	736093.291667	0	0	431120	192683	241043	363330	388907
2016-05-09 08:00:00	736093.333333	0	0	541605	192705	296835	443872	506272
2016-05-09 09:00:00	736093.375	0	0	597749	192726	344291	492286	571941
2016-05-09 10:00:00	736093.416667	0	0	530761	192748	380177	448319	507891
2016-05-09 11:00:00	736093.458333	0	0	520870	192770	402049	438719	490358
2016-05-09 12:00:00	736093.5	0	0	482656	192791	408419	441087	495072
2016-05-09 13:00:00	736093.541667	0	0	494768	192813	398854	427998	485197
2016-05-09 14:00:00	736093.583333	0	0	519625	192834	374007	442007	494685
2016-05-09 15:00:00	736093.625	0	0	536172	192856	335573	435361	490904
2016-05-09 16:00:00	736093.666667	0	0	464191	192878	286173	387447	415317
2016-05-09 17:00:00	736093.708333	0	0	402967	192899	229174	324533	341972
2016-05-09 18:00:00	736093.75	0	0	179253	192921	168463	174225	156659
2016-05-09 19:00:00	736093.791667	0	0	103475	192942	108179	141535	105340
2016-05-09 20:00:00	736093.833333	0	0	58091	192964	52431	106308	59953
2016-05-09 21:00:00	736093.875	0	0	42534	192985	5020	87621	37957
2016-05-09 22:00:00	736093.916667	0	0	22842	193007	-30821	70755	16248
2016-05-09 23:00:00	736093.958333	0	0	12093	193029	-52649	58437	3470
2016-05-10 00:00:00	736094.0	0	0	9385	193050	-4037	26163	-760
2016-05-10 01:00:00	736094.041667	0	0	5410	193072	5572	20289	-7977
2016-05-10 02:00:00	736094.083333	0	0	5403	193093	30463	19815	-8819
2016-05-10 03:00:00	736094.125	0	0	19210	193115	68941	26028	-1754
2016-05-10 04:00:00	736094.166667	0	0	38528	193137	118385	40248	14533
2016-05-10 05:00:00	736094.208333	0	0	60800	193158	175428	72267	50756
2016-05-10 06:00:00	736094.25	0	0	218039	193180	236183	202008	202331
2016-05-10 07:00:00	736094.291667	0	0	383920	193201	296511	338202	356582
2016-05-10 08:00:00	736094.333333	0	0	484291	193223	352303	418745	444552
2016-05-10 09:00:00	736094.375	0	0	535806	193245	399758	467158	508416
2016-05-10 10:00:00	736094.416667	0	0	502194	193266	435644	423192	462875
2016-05-10 11:00:00	736094.458333	0	0	484216	193288	457517	413591	443955
2016-05-10 12:00:00	736094.5	0	0	463998	193309	463887	415960	438566
2016-05-10 13:00:00	736094.541667	0	0	464599	193331	454321	402871	419297
2016-05-10 14:00:00	736094.583333	0	0	488512	193353	429474	416879	439651
2016-05-10 15:00:00	736094.625	0	0	494288	193374	391040	410234	431475
2016-05-10 16:00:00	736094.666667	0	0	465057	193396	341640	362319	379864
2016-05-10 17:00:00	736094.708333	0	0	398313	193417	284642	299406	308679
2016-05-10 18:00:00	736094.75	0	0	164965	193439	223931	149098	123163
2016-05-10 19:00:00	736094.791667	0	0	115601	193460	163647	116408	97601
2016-05-10 20:00:00	736094.833333	0	0	64088	193482	107899	81181	56240
2016-05-10 21:00:00	736094.875	0	0	39866	193504	60488	62494	34026
2016-05-10 22:00:00	736094.916667	0	0	21849	193525	24646	45628	13714
2016-05-10 23:00:00	736094.958333	0	0	12177	193547	2818	33309	1634
2016-05-11 00:00:00	736095.0	0	0	10405	193568	23605	39967	-485
2016-05-11 01:00:00	736095.041667	0	0	5475	193590	33214	34093	-5763
2016-05-11 02:00:00	736095.083333	0	0	5553	193612	58105	33619	-5872
2016-05-11 03:00:00	736095.125	0	0	21751	193633	96583	39831	685
2016-05-11 04:00:00	736095.166667	0	0	39223	193655	146028	54052	15599
2016-05-11 05:00:00	736095.208333	0	0	59349	193676	203070	86070	54576
2016-05-11 06:00:00	736095.25	0	0	227502	193698	263825	215811	211316
2016-05-11 07:00:00	736095.291667	0	0	360814	193720	324154	352006	364856
2016-05-11 08:00:00	736095.333333	0	0	440050	193741	379946	432548	461091
2016-05-11 09:00:00	736095.375	0	0	500979	193763	427401	480962	518532
2016-05-11 10:00:00	736095.416667	0	0	445274	193784	463287	436995	463708
2016-05-11 11:00:00	736095.458333	0	0	455595	193806	485159	427395	474510
2016-05-11 12:00:00	736095.5	0	0	447864	193828	491529	429763	472473
2016-05-11 13:00:00	736095.541667	0	0	442322	193849	481964	416674	456454
2016-05-11 14:00:00	736095.583333	0	0	502951	193871	457117	430683	482311
2016-05-11 15:00:00	736095.625	0	0	510945	193892	418683	424037	475407
2016-05-11 16:00:00	736095.666667	0	0	457227	193914	369283	376123	424699
2016-05-11 17:00:00	736095.708333	0	0	364564	193935	312284	313209	343173
2016-05-11 18:00:00	736095.75	0	0	148990	193957	251574	162901	144537
2016-05-11 19:00:00	736095.791667	0	0	105897	193979	191289	130211	100565
2016-05-11 20:00:00	736095.833333	0	0	68927	194000	135541	94984	57227
2016-05-11 21:00:00	736095.875	0	0	41347	194022	88130	76297	34843
2016-05-11 22:00:00	736095.916667	0	0	24349	194043	52289	59431	14772
2016-05-11 23:00:00	736095.958333	0	0	12077	194065	30460	47113	1276
2016-05-12 00:00:00	736096.0	0	0	10200	194087	3006	34608	-462
2016-05-12 01:00:00	736096.041667	0	0	6007	194108	12615	28734	-5586
2016-05-12 02:00:00	736096.083333	0	0	6219	194130	37506	28260	-5352
2016-05-12 03:00:00	736096.125	0	0	16209	194151	75984	34472	16
2016-05-12 04:00:00	736096.166667	0	0	40680	194173	125429	48693	15608
2016-05-12 05:00:00	736096.208333	0	0	81988	194195	182471	80711	54863
2016-05-12 06:00:00	736096.25	0	0	225738	194216	243226	210452	210672
2016-05-12 07:00:00	736096.291667	0	0	403388	194238	303555	346647	372070
2016-05-12 08:00:00	736096.333333	0	0	496605	194259	359347	427189	459791
2016-05-12 09:00:00	736096.375	0	0	528109	194281	406802	475603	513693
2016-05-12 10:00:00	736096.416667	0	0	477113	194303	442688	431636	464961
2016-05-12 11:00:00	736096.458333	0	0	488428	194324	464560	422036	456962
2016-05-12 12:00:00	736096.5	0	0	447246	194346	470930	424404	449281
2016-05-12 13:00:00	736096.541667	0	0	476763	194367	461365	411315	434169
2016-05-12 14:00:00	736096.583333	0	0	489953	194389	436518	425324	462014
2016-05-12 15:00:00	736096.625	0	0	488931	194410	398084	418678	455490
2016-05-12 16:00:00	736096.666667	0	0	426072	194432	348684	370764	406570
2016-05-12 17:00:00	736096.708333	0	0	358801	194454	291685	307850	326683
2016-05-12 18:00:00	736096.75	0	0	154289	194475	230975	157542	139054
2016-05-12 19:00:00	736096.791667	0	0	107345	194497	170690	124852	98977
2016-05-12 20:00:00	736096.833333	0	0	60787	194518	114942	89625	58053
2016-05-12 21:00:00	736096.875	0	0	39170	194540	67531	70938	37120
2016-05-12 22:00:00	736096.916667	0	0	22674	194562	31690	54072	20660
2016-05-12 23:00:00	736096.958333	0	0	11529	194583	9861	41754	6566
2016-05-13 00:00:00	736097.0	0	0	9925	194605	-49923	21739	-399
2016-05-13 01:00:00	736097.041667	0	0	5669	194626	-40314	15865	-5823
2016-05-13 02:00:00	736097.083333	0	0	5979	194648	-15423	15391	-5813
2016-05-13 03:00:00	736097.125	0	0	14957	194670	23054	21603	-35
2016-05-13 04:00:00	736097.166667	0	0	41059	194691	72499	35824	16725
2016-05-13 05:00:00	736097.208333	0	0	74528	194713	129541	67842	58910
2016-05-13 06:00:00	736097.25	0	0	240087	194734	190296	197583	209663
2016-05-13 07:00:00	736097.291667	0	0	402056	194756	250625	333778	358798
2016-05-13 08:00:00	736097.333333	0	0	486229	194777	306417	414320	436777
2016-05-13 09:00:00	736097.375	0	0	521365	194799	353872	462734	476241
2016-05-13 10:00:00	736097.416667	0	0	460995	194821	389758	418767	424425
2016-05-13 11:00:00	736097.458333	0	0	437487	194842	411630	409167	425846
2016-05-13 12:00:00	736097.5	0	0	435618	194864	418000	411535	457945
2016-05-13 13:00:00	736097.541667	0	0	438146	194885	408435	398446	431986
2016-05-13 14:00:00	736097.583333	0	0	459157	194907	383588	412455	448727
2016-05-13 15:00:00	736097.625	0	0	438733	194929	345154	405809	430107
2016-05-13 16:00:00	736097.666667	0	0	384738	194950	295754	357895	364920
2016-05-13 17:00:00	736097.708333	0	0	325451	194972	238755	294981	297231
2016-05-13 18:00:00	736097.75	0	0	139533	194993	178045	144674	123370
2016-05-13 19:00:00	736097.791667	0	0	95500	195015	117760	111983	78184
2016-05-13 20:00:00	736097.833333	0	0	53638	195037	62012	76756	44810
2016-05-13 21:00:00	736097.875	0	0	41488	195058	14601	58069	30550
2016-05-13 22:00:00	736097.916667	0	0	25439	195080	-21239	41203	15884
2016-05-13 23:00:00	736097.958333	0	0	15439	195101	-43068	28885	3991
2016-05-14 00:00:00	736098.0	0	0	11971	195123	-94928	-35647	653
2016-05-14 01:00:00	736098.041667	0	0	5598	195145	-85318	-41521	-5513
2016-05-14 02:00:00	736098.083333	0	0	5569	195166	-60427	-41995	-6174
2016-05-14 03:00:00	736098.125	0	0	17453	195188	-21949	-35783	-303
2016-05-14 04:00:00	736098.166667	0	0	36108	195209	27494	-21562	10569
2016-05-14 05:00:00	736098.208333	0	0	46619	195231	84537	10455	30092
2016-05-14 06:00:00	736098.25	0	0	166683	195252	145292	140196	139611
2016-05-14 07:00:00	736098.291667	0	0	275273	195274	205620	276391	249688
2016-05-14 08:00:00	736098.333333	0	0	349560	195296	261412	356933	333939
2016-05-14 09:00:00	736098.375	0	0	392643	195317	308867	405347	383841
2016-05-14 10:00:00	736098.416667	0	0	358593	195339	344753	361380	351547
2016-05-14 11:00:00	736098.458333	0	0	322099	195360	366626	351780	330465
2016-05-14 12:00:00	736098.5	0	0	322465	195382	372995	354148	325576
2016-05-14 13:00:00	736098.541667	0	0	311693	195404	363430	341059	316434
2016-05-14 14:00:00	736098.583333	0	0	303628	195425	338583	355067	311992
2016-05-14 15:00:00	736098.625	0	0	285884	195447	300149	348422	299092
2016-05-14 16:00:00	736098.666667	0	0	237836	195468	250749	300508	254544
2016-05-14 17:00:00	736098.708333	0	0	199354	195490	193751	237594	196683
2016-05-14 18:00:00	736098.75	0	0	85971	195512	133040	87286	83411
2016-05-14 19:00:00	736098.791667	0	0	61843	195533	72756	54596	60440
2016-05-14 20:00:00	736098.833333	0	0	42533	195555	17008	19369	38442
2016-05-14 21:00:00	736098.875	0	0	32970	195576	-30402	682	23642
2016-05-14 22:00:00	736098.916667	0	0	21067	195598	-66244	-16183	13398
2016-05-14 23:00:00	736098.958333	0	0	14541	195620	-88072	-28501	3656
2016-05-15 00:00:00	736099.0	0	1	11030	195641	-97719	-141301	1332
2016-05-15 01:00:00	736099.041667	0	1	6102	195663	-88109	-147175	-5171
2016-05-15 02:00:00	736099.083333	0	1	5176	195684	-63218	-147649	-6119
2016-05-15 03:00:00	736099.125	0	1	18766	195706	-24740	-141436	-2183
2016-05-15 04:00:00	736099.166667	0	1	32384	195727	24703	-127215	6621
2016-05-15 05:00:00	736099.208333	0	1	21796	195749	81746	-95197	17097
2016-05-15 06:00:00	736099.25	0	1	37469	195771	142501	34543	35500
2016-05-15 07:00:00	736099.291667	0	1	66273	195792	202829	170738	72957
2016-05-15 08:00:00	736099.333333	0	1	71020	195814	258621	251280	78912
2016-05-15 09:00:00	736099.375	0	1	76962	195835	306077	299694	82892
2016-05-15 10:00:00	736099.416667	0	1	68686	195857	341962	255727	75477
2016-05-15 11:00:00	736099.458333	0	1	63209	195879	363835	246126	64049
2016-05-15 12:00:00	736099.5	0	1	63372	195900	370205	248495	64585
2016-05-15 13:00:00	736099.541667	0	1	62476	195922	360639	235406	68760
2016-05-15 14:00:00	736099.583333	0	1	64726	195943	335793	249414	70716
2016-05-15 15:00:00	736099.625	0	1	68675	195965	297359	242769	80913
2016-05-15 16:00:00	736099.666667	0	1	75967	195987	247958	194855	86556
2016-05-15 17:00:00	736099.708333	0	1	73698	196008	190960	131941	80324
2016-05-15 18:00:00	736099.75	0	1	70712	196030	130249	-18366	69888
2016-05-15 19:00:00	736099.791667	0	1	64545	196051	69965	-51056	65527
2016-05-15 20:00:00	736099.833333	0	1	44764	196073	14217	-86283	44712
2016-05-15 21:00:00	736099.875	0	1	33085	196094	-33193	-104970	30346
2016-05-15 22:00:00	736099.916667	0	1	24798	196116	-69035	-121836	16067
2016-05-15 23:00:00	736099.958333	0	1	14132	196138	-90863	-134155	3959
2016-05-16 00:00:00	736100.0	1	0	11363	196159	-55795	55213	1916
2016-05-16 01:00:00	736100.041667	1	0	6114	196181	-46186	49340	-3377
2016-05-16 02:00:00	736100.083333	1	0	4936	196202	-21295	48865	-4268
2016-05-16 03:00:00	736100.125	1	0	18648	196224	17183	55078	4198
2016-05-16 04:00:00	736100.166667	1	0	35964	196246	66627	69299	19989
2016-05-16 05:00:00	736100.208333	1	0	56462	196267	123669	101317	56270
2016-05-16 06:00:00	736100.25	1	0	100668	196289	184424	231058	214471
2016-05-16 07:00:00	736100.291667	1	0	143771	196310	244753	367253	393306
2016-05-16 08:00:00	736100.333333	1	0	161778	196332	300545	447795	510671
2016-05-16 09:00:00	736100.375	1	0	137957	196354	348000	496209	576340
2016-05-16 10:00:00	736100.416667	1	0	127128	196375	383886	452242	512290
2016-05-16 11:00:00	736100.458333	1	0	131828	196397	405758	442641	494757
2016-05-16 12:00:00	736100.5	1	0	120885	196418	412128	445010	499471
2016-05-16 13:00:00	736100.541667	1	0	118058	196440	402563	431921	489596
2016-05-16 14:00:00	736100.583333	1	0	129952	196462	377716	445929	499084
2016-05-16 15:00:00	736100.625	1	0	131358	196483	339282	439284	495303
2016-05-16 16:00:00	736100.666667	1	0	140628	196505	289882	391370	419716
2016-05-16 17:00:00	736100.708333	1	0	121770	196526	232884	328456	346371
2016-05-16 18:00:00	736100.75	1	0	107686	196548	172173	178148	161058
2016-05-16 19:00:00	736100.791667	1	0	81354	196569	111889	145458	109739
2016-05-16 20:00:00	736100.833333	1	0	55544	196591	56141	110231	64352
2016-05-16 21:00:00	736100.875	1	0	39536	196613	8730	91544	42356
2016-05-16 22:00:00	736100.916667	1	0	21523	196634	-27111	74678	20647
2016-05-16 23:00:00	736100.958333	1	0	11442	196656	-48939	62360	7869
2016-05-17 00:00:00	736101.0	0	0	9973	196677	-327	30086	3638
2016-05-17 01:00:00	736101.041667	0	0	5283	196699	9281	24212	-3578
2016-05-17 02:00:00	736101.083333	0	0	5571	196721	34172	23738	-4420
2016-05-17 03:00:00	736101.125	0	0	16880	196742	72650	29951	2644
2016-05-17 04:00:00	736101.166667	0	0	38859	196764	122095	44171	18932
2016-05-17 05:00:00	736101.208333	0	0	76541	196785	179137	76190	55155
2016-05-17 06:00:00	736101.25	0	0	266271	196807	239892	205930	206730
2016-05-17 07:00:00	736101.291667	0	0	416491	196829	300220	342125	360981
2016-05-17 08:00:00	736101.333333	0	0	478117	196850	356013	422668	448951
2016-05-17 09:00:00	736101.375	0	0	568406	196872	403468	471081	512815
2016-05-17 10:00:00	736101.416667	0	0	529250	196893	439354	427114	467274
2016-05-17 11:00:00	736101.458333	0	0	502834	196915	461226	417514	448354
2016-05-17 12:00:00	736101.5	0	0	500900	196937	467596	419883	442965
2016-05-17 13:00:00	736101.541667	0	0	472565	196958	458031	406793	423696
2016-05-17 14:00:00	736101.583333	0	0	507839	196980	433184	420802	444050
2016-05-17 15:00:00	736101.625	0	0	496299	197001	394750	414157	435874
2016-05-17 16:00:00	736101.666667	0	0	419635	197023	345350	366242	384263
2016-05-17 17:00:00	736101.708333	0	0	361427	197044	288351	303329	313078
2016-05-17 18:00:00	736101.75	0	0	147837	197066	227641	153021	127562
2016-05-17 19:00:00	736101.791667	0	0	103633	197088	167356	120330	102000
2016-05-17 20:00:00	736101.833333	0	0	66872	197109	111608	85103	60639
2016-05-17 21:00:00	736101.875	0	0	43079	197131	64197	66416	38425
2016-05-17 22:00:00	736101.916667	0	0	23096	197152	28356	49550	18113
2016-05-17 23:00:00	736101.958333	0	0	12163	197174	6527	37232	6033
2016-05-18 00:00:00	736102.0	0	0	9710	197196	27314	43889	3913
2016-05-18 01:00:00	736102.041667	0	0	5606	197217	36924	38016	-1364
2016-05-18 02:00:00	736102.083333	0	0	5533	197239	61815	37541	-1473
2016-05-18 03:00:00	736102.125	0	0	18182	197260	100293	43754	5084
2016-05-18 04:00:00	736102.166667	0	0	35556	197282	149737	57975	19998
2016-05-18 05:00:00	736102.208333	0	0	80281	197304	206780	89993	58975
2016-05-18 06:00:00	736102.25	0	0	231032	197325	267535	219734	215715
2016-05-18 07:00:00	736102.291667	0	0	380605	197347	327863	355929	369255
2016-05-18 08:00:00	736102.333333	0	0	442976	197368	383655	436471	465490
2016-05-18 09:00:00	736102.375	0	0	536224	197390	431110	484885	522931
2016-05-18 10:00:00	736102.416667	0	0	467657	197412	466996	440918	468107
2016-05-18 11:00:00	736102.458333	0	0	474300	197433	488869	431317	478909
2016-05-18 12:00:00	736102.5	0	0	450419	197455	495238	433686	476872
2016-05-18 13:00:00	736102.541667	0	0	443832	197476	485673	420597	460853
2016-05-18 14:00:00	736102.583333	0	0	479555	197498	460826	434605	486710
2016-05-18 15:00:00	736102.625	0	0	465798	197519	422392	427960	479806
2016-05-18 16:00:00	736102.666667	0	0	402798	197541	372992	380046	429098
2016-05-18 17:00:00	736102.708333	0	0	357205	197563	315994	317132	347572
2016-05-18 18:00:00	736102.75	0	0	173210	197584	255283	166824	148936
2016-05-18 19:00:00	736102.791667	0	0	127255	197606	194999	134134	104964
2016-05-18 20:00:00	736102.833333	0	0	63309	197627	139251	98907	61626
2016-05-18 21:00:00	736102.875	0	0	40717	197649	91840	80220	39242
2016-05-18 22:00:00	736102.916667	0	0	21608	197671	55998	63354	19171
2016-05-18 23:00:00	736102.958333	0	0	11677	197692	34170	51036	5675
2016-05-19 00:00:00	736103.0	0	0	10088	197714	6715	38530	3936
2016-05-19 01:00:00	736103.041667	0	0	5264	197735	16325	32657	-1187
2016-05-19 02:00:00	736103.083333	0	0	5821	197757	41216	32182	-953
2016-05-19 03:00:00	736103.125	0	0	23018	197779	79694	38395	4415
2016-05-19 04:00:00	736103.166667	0	0	43653	197800	129138	52616	20007
2016-05-19 05:00:00	736103.208333	0	0	66195	197822	186181	84634	59262
2016-05-19 06:00:00	736103.25	0	0	221915	197843	246936	214375	215071
2016-05-19 07:00:00	736103.291667	0	0	383867	197865	307264	350570	376469
2016-05-19 08:00:00	736103.333333	0	0	451268	197886	363056	431112	464190
2016-05-19 09:00:00	736103.375	0	0	489976	197908	410511	479526	518092
2016-05-19 10:00:00	736103.416667	0	0	442065	197930	446397	435559	469360
2016-05-19 11:00:00	736103.458333	0	0	432587	197951	468270	425958	461361
2016-05-19 12:00:00	736103.5	0	0	412016	197973	474639	428327	453680
2016-05-19 13:00:00	736103.541667	0	0	380805	197994	465074	415238	438568
2016-05-19 14:00:00	736103.583333	0	0	431907	198016	440227	429246	466413
2016-05-19 15:00:00	736103.625	0	0	444889	198038	401793	422601	459889
2016-05-19 16:00:00	736103.666667	0	0	387016	198059	352393	374687	410969
2016-05-19 17:00:00	736103.708333	0	0	307737	198081	295395	311773	331082
2016-05-19 18:00:00	736103.75	0	0	140061	198102	234684	161465	143453
2016-05-19 19:00:00	736103.791667	0	0	102706	198124	174400	128775	103376
2016-05-19 20:00:00	736103.833333	0	0	62133	198146	118652	93548	62452
2016-05-19 21:00:00	736103.875	0	0	41859	198167	71241	74861	41519
2016-05-19 22:00:00	736103.916667	0	0	24226	198189	35399	57995	25059
2016-05-19 23:00:00	736103.958333	0	0	12037	198210	13571	45677	10965
2016-05-20 00:00:00	736104.0	0	0	10166	198232	-46214	25662	3999
2016-05-20 01:00:00	736104.041667	0	0	5632	198254	-36604	19788	-1424
2016-05-20 02:00:00	736104.083333	0	0	6512	198275	-11713	19314	-1414
2016-05-20 03:00:00	736104.125	0	0	19614	198297	26764	25526	4363
2016-05-20 04:00:00	736104.166667	0	0	43091	198318	76208	39747	21124
2016-05-20 05:00:00	736104.208333	0	0	81340	198340	133251	71765	63309
2016-05-20 06:00:00	736104.25	0	0	254934	198361	194006	201506	214062
2016-05-20 07:00:00	736104.291667	0	0	379044	198383	254334	337701	363197
2016-05-20 08:00:00	736104.333333	0	0	452685	198405	310126	418243	441176
2016-05-20 09:00:00	736104.375	0	0	489703	198426	357581	466657	480640
2016-05-20 10:00:00	736104.416667	0	0	427170	198448	393467	422690	428824
2016-05-20 11:00:00	736104.458333	0	0	405800	198469	415340	413090	430245
2016-05-20 12:00:00	736104.5	0	0	416552	198491	421710	415458	462344
2016-05-20 13:00:00	736104.541667	0	0	401968	198513	412144	402369	436385
2016-05-20 14:00:00	736104.583333	0	0	430150	198534	387297	416377	453126
2016-05-20 15:00:00	736104.625	0	0	409546	198556	348863	409732	434506
2016-05-20 16:00:00	736104.666667	0	0	355449	198577	299463	361818	369319
2016-05-20 17:00:00	736104.708333	0	0	301292	198599	242465	298904	301630
2016-05-20 18:00:00	736104.75	0	0	132064	198621	181754	148596	127769
2016-05-20 19:00:00	736104.791667	0	0	79132	198642	121470	115906	82583
2016-05-20 20:00:00	736104.833333	0	0	52960	198664	65722	80679	49209
2016-05-20 21:00:00	736104.875	0	0	39205	198685	18311	61992	34949
2016-05-20 22:00:00	736104.916667	0	0	24628	198707	-17530	45126	20283
2016-05-20 23:00:00	736104.958333	0	0	13363	198729	-39358	32808	8390
2016-05-21 00:00:00	736105.0	0	0	11797	198750	-91218	-31725	5052
2016-05-21 01:00:00	736105.041667	0	0	5985	198772	-81609	-37599	-1114
2016-05-21 02:00:00	736105.083333	0	0	5366	198793	-56718	-38073	-1775
2016-05-21 03:00:00	736105.125	0	0	21799	198815	-18240	-31860	4095
2016-05-21 04:00:00	736105.166667	0	0	38391	198836	31204	-17639	14968
2016-05-21 05:00:00	736105.208333	0	0	50707	198858	88246	14378	34491
2016-05-21 06:00:00	736105.25	0	0	165711	198880	149001	144119	144010
2016-05-21 07:00:00	736105.291667	0	0	265168	198901	209329	280314	254087
2016-05-21 08:00:00	736105.333333	0	0	343728	198923	265122	360856	338338
2016-05-21 09:00:00	736105.375	0	0	384724	198944	312577	409269	388240
2016-05-21 10:00:00	736105.416667	0	0	356157	198966	348463	365303	355946
2016-05-21 11:00:00	736105.458333	0	0	314119	198988	370335	355702	334864
2016-05-21 12:00:00	736105.5	0	0	285997	199009	376705	358071	329975
2016-05-21 13:00:00	736105.541667	0	0	298207	199031	367140	344982	320833
2016-05-21 14:00:00	736105.583333	0	0	281600	199052	342293	358990	316391
2016-05-21 15:00:00	736105.625	0	0	284042	199074	303859	352345	303491
2016-05-21 16:00:00	736105.666667	0	0	240888	199096	254459	304430	258943
2016-05-21 17:00:00	736105.708333	0	0	181631	199117	197460	241517	201082
2016-05-21 18:00:00	736105.75	0	0	73356	199139	136750	91209	87810
2016-05-21 19:00:00	736105.791667	0	0	58567	199160	76465	58519	64839
2016-05-21 20:00:00	736105.833333	0	0	43122	199182	20717	23292	42841
2016-05-21 21:00:00	736105.875	0	0	38023	199204	-26693	4605	28041
2016-05-21 22:00:00	736105.916667	0	0	23836	199225	-62534	-12260	17797
2016-05-21 23:00:00	736105.958333	0	0	13611	199247	-84363	-24579	8055
2016-05-22 00:00:00	736106.0	0	1	11616	199268	-94009	-137378	5731
2016-05-22 01:00:00	736106.041667	0	1	5813	199290	-84400	-143252	-772
2016-05-22 02:00:00	736106.083333	0	1	5097	199311	-59509	-143726	-1720
2016-05-22 03:00:00	736106.125	0	1	9780	199333	-21031	-137513	2215
2016-05-22 04:00:00	736106.166667	0	1	25506	199355	28413	-123293	11020
2016-05-22 05:00:00	736106.208333	0	1	49189	199376	85455	-91274	21496
2016-05-22 06:00:00	736106.25	0	1	55646	199398	146210	38465	39899
2016-05-22 07:00:00	736106.291667	0	1	93569	199419	206539	174660	77356
2016-05-22 08:00:00	736106.333333	0	1	99418	199441	262331	255203	83311
2016-05-22 09:00:00	736106.375	0	1	113680	199463	309786	303616	87291
2016-05-22 10:00:00	736106.416667	0	1	102150	199484	345672	259649	79876
2016-05-22 11:00:00	736106.458333	0	1	75625	199506	367544	250049	68448
2016-05-22 12:00:00	736106.5	0	1	78797	199527	373914	252418	68984
2016-05-22 13:00:00	736106.541667	0	1	83810	199549	364349	239328	73159
2016-05-22 14:00:00	736106.583333	0	1	83964	199571	339502	253337	75115
2016-05-22 15:00:00	736106.625	0	1	90131	199592	301068	246692	85312
2016-05-22 16:00:00	736106.666667	0	1	95472	199614	251668	198777	90955
2016-05-22 17:00:00	736106.708333	0	1	90196	199635	194669	135864	84723
2016-05-22 18:00:00	736106.75	0	1	86516	199657	133959	-14443	74287
2016-05-22 19:00:00	736106.791667	0	1	76152	199678	73674	-47133	69926
2016-05-22 20:00:00	736106.833333	0	1	53386	199700	17926	-82361	49111
2016-05-22 21:00:00	736106.875	0	1	37648	199722	-29484	-101047	34745
2016-05-22 22:00:00	736106.916667	0	1	23797	199743	-65325	-117914	20466
2016-05-22 23:00:00	736106.958333	0	1	13246	199765	-87154	-130232	8358
2016-05-23 00:00:00	736107.0	0	0	10698	199786	-52086	59136	6315
2016-05-23 01:00:00	736107.041667	0	0	5564	199808	-42476	53262	1021
2016-05-23 02:00:00	736107.083333	0	0	5397	199830	-17585	52788	130
2016-05-23 03:00:00	736107.125	0	0	21529	199851	20892	59001	8597
2016-05-23 04:00:00	736107.166667	0	0	41832	199873	70336	73221	24388
2016-05-23 05:00:00	736107.208333	0	0	81914	199894	127379	105240	60669
2016-05-23 06:00:00	736107.25	0	0	246259	199916	188134	234981	218870
2016-05-23 07:00:00	736107.291667	0	0	421089	199938	248462	371175	397705
2016-05-23 08:00:00	736107.333333	0	0	519245	199959	304254	451718	515070
2016-05-23 09:00:00	736107.375	0	0	581855	199981	351710	500131	580739
2016-05-23 10:00:00	736107.416667	0	0	513548	200002	387595	456165	516689
2016-05-23 11:00:00	736107.458333	0	0	510497	200024	409468	446564	499156
2016-05-23 12:00:00	736107.5	0	0	499684	200046	415838	448933	503870
2016-05-23 13:00:00	736107.541667	0	0	475687	200067	406272	435843	493995
2016-05-23 14:00:00	736107.583333	0	0	491651	200089	381426	449852	503483
2016-05-23 15:00:00	736107.625	0	0	513007	200110	342992	443207	499702
2016-05-23 16:00:00	736107.666667	0	0	421774	200132	293591	395292	424115
2016-05-23 17:00:00	736107.708333	0	0	350857	200153	236593	332379	350770
2016-05-23 18:00:00	736107.75	0	0	151778	200175	175882	182071	165457
2016-05-23 19:00:00	736107.791667	0	0	111539	200197	115598	149381	114138
2016-05-23 20:00:00	736107.833333	0	0	67731	200218	59850	114153	68751
2016-05-23 21:00:00	736107.875	0	0	40170	200240	12439	95467	46755
2016-05-23 22:00:00	736107.916667	0	0	22728	200261	-23402	78600	25046
2016-05-23 23:00:00	736107.958333	0	0	11400	200283	-45230	66282	12268
2016-05-24 00:00:00	736108.0	0	0	11035	200305	3381	34009	8037
